0.04737,0.08033
0.09814,0.11940
0.14767,0.18704
0.19846,0.22398
0.24808,0.27786
0.29888,0.31269
0.34877,0.32954
0.39852,0.36437
0.44923,0.41296
0.49900,0.44567
0.54871,0.48686
0.59855,0.51111
0.64936,0.54382
0.69816,0.56702
0.74897,0.59973
0.79855,0.65996
0.84933,0.69797
0.89869,0.78994
0.94817,0.86499
